2022-09-06 21:35:53,800: INFO: main
2022-09-06 21:35:53,800: WARNING: main
2022-09-06 21:37:03,615: INFO: main
2022-09-06 21:37:03,615: WARNING: main
2022-09-06 21:37:21,011: INFO: main
2022-09-06 21:37:21,011: WARNING: main
2022-09-06 21:37:21,011: INFO: outra_funcao
2022-09-06 21:38:48,438: INFO: main
2022-09-06 21:38:48,438: WARNING: main
2022-09-06 21:38:48,438: INFO: outra_funcao
